"x" "y"
2.21835449759834 0.862373045560481
5.00517948825131 2.19057100664651
-1.37258728157862 -0.497510059195417
0.702513806049663 1.20226199095153
1.82213905322948 1.71216808962239
1.76163127558667 1.27014078750719
1.12031012070498 -0.0197898958580996
-1.41671463449997 -0.556309371058367
0.402074266861241 0.573188472993941
-1.25077553058364 0.388867608999009
1.27576016383633 1.37361665608858
-0.408218957052643 0.135649023851737
-2.96686403903273 -1.50749443006439
-2.08838392149623 -1.05375929496001
-2.07868174924828 -0.331743068897847
-3.29658951319279 -1.73727329369517
-0.282118135780276 0.594426243898967
-4.58640756609501 -2.42994417159595
-6.03590188175478 -3.44786414026752
1.44381309192415 0.398743991390147
3.9187820303356 2.44915047916848
-2.64841142616229 -1.06100463936569
0.0401608069244058 0.941663856940332
-1.69797700710832 -1.66438691197451
-5.08731300324331 -4.28980534852981
0.573982539003 1.83040960840458
3.13900542472922 1.80106361361885
-4.24656443390983 -2.27092689872652
-3.22152919941719 -2.18204061914567
0.147485095878916 0.0466652035088131
-1.42923165285547 0.322394935162977
0.280921120130548 0.257887681506474
1.41286604799349 0.73936324075536
-0.527774470411312 -0.523926435278381
1.9955841586931 0.402186671758384
1.5076504086356 0.667880094540016
1.05476761490503 0.448409967453723
0.126426709404976 -0.951048912485581
-2.64151822716954 -0.267801411202131
0.54969161154218 0.107069803079553
4.24596141445714 1.97119862748644
5.15576706417604 2.74163255827562
1.80802470492948 0.406860720442971
-0.427463284710127 0.377563845342314
0.0195513549397672 -0.286620901127394
-0.443560509864515 0.0706824683548589
5.73419453667378 4.50000228024694
1.15558555770169 0.397577501043962
-0.943167275346246 -0.584969211678942
2.29308270028966 1.65151278345454
0.160457419593306 0.682103475372723
-1.91976024402347 -0.411703992304789
3.86259938019444 2.59338325390313
0.280615355523808 -2.03469015019558
0.426450469019317 0.677703625937771
-1.92634081729354 -1.00987567173626
0.760857612818492 0.487360605912219
1.61548122687162 2.19014626775896
0.460166399126447 -0.856243078799073
2.48368993500445 2.1915201096733
3.95567071000442 2.46112585525043
1.11038062736 0.627325014432514
-0.32845195171697 -1.1528425379817
0.218384805780346 0.533797356519913
-3.4488422461357 -1.56821250919117
3.81729269710893 2.96500133097209
2.36410464287977 2.20082183199344
1.20650306522752 1.13661139558527
-3.26603780876248 -2.54056919148092
-3.57060285256412 -3.02768970720845
-1.70944243268792 -1.21569299594031
-2.42315062487389 -0.545542744163594
2.69989719042126 -0.458628042883275
2.08761505313366 1.78173848478419
-0.536137501714075 -0.93970452791733
-3.74921235071308 -3.11242697920245
-0.567217959968276 -0.234560636506149
1.06317905099166 0.667436902093971
-2.31151326479845 -1.02796334874303
-0.00773423227486812 -0.778896381628676
0.645764640920172 1.26315657873098
3.31418612681915 2.19545854545058
1.75206133076758 1.20518494412377
-0.928028180132989 -0.60482572689546
-1.04676965714309 -0.812700456253735
1.83499583749622 1.35585527417552
0.489080144714116 -0.00326862674975481
0.330312089359335 -0.94577236591589
1.04018893399268 0.177516428171525
1.48846487689278 3.25401892666583
0.320697698977441 -0.260804702284517
2.95455424384521 1.93902225548794
-3.35822307056715 -2.23474239784051
-1.88842926603928 -0.885001226509717
-4.22022982193703 -2.20121344622652
-2.88352588922071 -2.74675600028039
-1.92058213747157 -2.44724679131761
-1.31366249943403 1.36909365094982
-0.811851819422402 0.527037834307379
1.12455620358003 1.04250335295093
2.67795290663835 0.488983470966439
-2.05558848490385 -1.34579571167981
0.0534428652649292 -0.427419406476971
2.40004974900381 1.38886934611673
1.63921046876124 -0.49282981216099
1.20240648629171 0.629898562930123
-3.31967102459021 -2.74178582675565
1.41043691841632 1.32721355682641
0.220186043925057 0.471756868785767
-0.643970356750778 -0.51849920264482
1.96484643147554 0.985743016237494
-2.48430310099126 -2.07534181462895
-0.621013888620142 -1.11618148730059
-3.62422324719044 -1.66452790305793
-0.647936365156527 -0.0241577225354445
1.04960396535432 -0.485851744181157
0.20751931088185 0.660769905039095
-3.77997502530192 -1.32249882254973
-2.55533403500932 -1.78635115421346
0.00883955781847623 -0.0163182806755888
-0.349571101499038 -0.443868390780762
1.15591419512738 -0.224809977060362
0.219133821385712 -1.81249849018951
-0.129425576888659 -0.324537672838973
0.615942903716619 -0.059009768641391
-4.81312285358058 -4.11517160803617
3.73745301201183 2.45906832397613
1.35452170008263 2.03712588907264
1.08495123744368 -0.455263929616819
0.689265698489217 0.231696621252221
2.60361044007688 2.40314644554239
-0.0631657281292967 0.468190924857933
-2.79321658733354 -1.72138345285732
-4.09370555503262 -1.8183413551832
-1.73810296242693 -0.985605814917103
2.22859973222012 1.0279652930773
0.0330523507499134 -0.071036537579087
-0.809997922654472 -0.0199885099516377
2.01783513819831 0.506125196447854
-0.392185319791515 -0.320934090002842
-1.79403849708196 -1.62027104531958
1.76613328276936 1.73520596002137
-1.76727347254652 -1.83138526706606
-0.534974966954634 -1.08810231562965
0.231791568635002 0.1058908367216
2.43910809967597 0.836894926158843
-0.255159278527909 0.152957025032969
-1.3037716341935 -0.275930276587691
-1.20536734094245 -1.14924471668193
2.64514894462945 1.54546684675075
0.577087429710859 1.01347105465571
-2.57782116143552 -1.28974515793748
-3.69025225959246 -1.20197095855419
-0.1919536237676 0.484865357672652
2.51639115114661 1.83289761751729
2.8616057486761 1.02801195280142
2.34378581996221 0.982561682822622
0.889472315534271 -0.273938256280663
-1.16557911379083 -1.06521899668294
3.2132800567619 0.765874785919561
-1.40758896594516 -2.64628841611948
2.09934817520372 0.111638871578052
0.352107262278122 1.13708215341369
-2.39274634966735 -2.30622855034387
1.36237520576178 1.57292227337545
1.16054079071868 0.622792848282695
-0.526252936438598 -1.74604721446506
5.48745315960537 2.40585820568975
3.37249513098291 1.28140210466888
4.49555579029176 1.92690025117969
-1.05245743416796 -1.54360896352396
1.84863593842364 0.486498719512901
1.36172463552455 0.85198936547474
2.01685014380102 1.49604861243231
-3.09654208501576 -2.43086724495718
-2.60713164364095 -0.981919770715466
2.61790343981791 1.75730811946628
-0.0762291787241284 -0.141505194839626
0.655404268297819 0.0297230553509931
2.55330338644928 1.50397675271167
0.789010511310078 -0.00326499826092863
-2.13203785322467 -1.6101284211473
-3.59478997597644 -2.73665739411773
-2.85499344630031 -0.921269058838806
4.36354582251573 2.70632128834737
-2.0853638813134 0.690679081677646
-0.868811602015815 -0.840347871662894
1.0016819107904 0.26216915969353
3.14239773146045 1.7287650516727
-0.738771018590729 1.27800281427741
0.614122974524882 0.968605276508742
1.44617211991482 1.38639491844421
-0.46643666293082 0.966417466958706
0.74112898956182 0.453880178946029
-0.422675821256617 1.0617165737134
-5.2369791982244 -3.99878271803543
-1.38747577326609 -0.511393161639148
1.49729220793567 2.00966588801148
3.04205817364713 1.99338772581857
2.13264652554503 0.342712675853844
-2.14602153653627 -1.71825436581708
3.01689399469241 2.58826642000255
-2.05309040786656 -0.435976425961305
-3.05203412958604 -2.20748234938675
0.228902945632802 1.41863107602651
0.819574955697885 -0.28176744315146
-2.94111382511119 -1.65789645407283
1.52519143885366 0.717504251368041
-2.58617245241239 -2.02642467889406
-3.6557426718193 -3.80517939242327
0.98538698126639 -0.0744975070397992
1.28820312631946 1.47446262737836
-4.39642427043234 -2.37943155692859
1.40634882537607 0.62534980628244
-0.35865675758078 -0.362214435929213
5.20849192424385 3.43429241153142
2.83075546565063 2.87071204446256
0.130466865468649 -0.170784818846867
3.29331759409919 3.26193232802126
-0.269594814473699 0.237439863239185
-0.192118219703773 0.0514861360140725
2.71410002426179 0.783537796266734
2.54063209225923 1.77987160471981
-0.988025017551299 -0.925197993922273
-0.82218118650585 -0.413615218112787
-1.76118194181405 -1.75527809573928
1.53893527113595 0.559498206491149
0.227529221595281 -0.171102684463007
-1.55183886099398 -1.05353854566747
-5.05208470958156 -3.70261140691906
1.21119318843311 -0.336415692331998
-0.0100478101684908 1.34428190069018
1.51333622458295 1.33568410480198
1.09019713659178 0.917842178050977
1.2247620774749 0.999135778181012
-2.37117772428848 -1.1178486215804
1.47520970030423 2.36967823823796
-0.410976454867524 0.630600630867403
-1.24315098956202 -0.284610737068317
4.49077453484596 2.8799875733744
1.03014343145926 0.3848905675019
2.98701071119655 2.04675702460959
0.258619132722904 2.31745595631124
1.59084391106357 0.32862175337953
-0.666855553268289 0.236461955501094
-0.0819316547507612 1.29638978901034
-1.40624517339062 -0.815692666029829
-2.53978519526103 -1.27587455559433
1.33886584222871 0.494733951348742
1.5488454240252 0.426117445669406
-0.556023813862225 0.46081664382316
-1.74601586228075 -0.775647452582835
-2.81389803021294 -0.930729656343958
-0.859754145620274 -0.273962320290706
0.487250903250961 0.171465215805398
-1.96517360805091 -0.259022653140963
1.21492701548315 0.492606926497953
-2.48636902753721 -1.86150082286757
-0.480374448581819 1.06642069183341
-0.784814975867531 0.607361658721568
0.0903945056028754 0.733516709882504
2.74191181790939 2.3865891410728
3.00061701315844 1.51201728712791
1.12904598704582 0.460995640842195
-1.77255424234606 0.0146775140591204
-2.35378581671598 -1.63067106101014
1.53355879371419 0.445574198221128
0.226221331393069 -0.00242658734866461
0.46696061530306 -0.100142580593847
0.162058324073693 -0.512308529319946
-2.82172410143925 -2.72527122495996
-0.568831835361907 -0.660127781799341
1.51955697450531 0.598205419186775
1.66112145094743 0.443647114467421
3.11472884809954 1.93802860513765
-2.50610362132936 -0.349006815747222
-4.98739161317252 -4.20622226397438
0.790189677230782 -0.176206017763677
-1.95879644240222 -1.76290348651663
1.32960579863349 0.035882853659424
0.15832236515008 -0.489915145626712
-0.916766783556634 0.324923694836775
5.12041889679137 2.76869960155915
2.9754192685423 0.875052994903188
1.12446150842383 -0.265140492151894
-0.119314596296165 -0.449752919331541
1.70906639357536 2.31115911368798
-0.68137248760377 0.707189877746572
0.375698710424127 0.675658659606683
-2.81256721220247 -1.39622316178168
1.39806212157784 1.02559701306473
-0.964632403805529 -1.59732467932822
0.828361778319006 2.09949572200067
0.381401621932072 2.04464232565338
0.482782747455411 1.49841081167768
0.0117742612093959 -0.572824494022736
-0.167063900380999 -1.18457559506579
-4.33304898034143 -3.22836249558467
-0.812064891539877 -1.12166701013042
-0.830143988276271 0.139361738756017
-2.7577145107067 -1.36085122090898
0.92928927300612 -0.890171588210619
2.61275037638045 2.1505184534537
0.794833013141817 0.400930756453149
1.30196408267796 1.02708135529059
-1.87110383950484 0.171181631229869
0.365791656613998 -0.18451793429531
1.1610963666466 0.510319806990574
-2.37510221415127 -0.137638864265453
-5.27358852425433 -4.10970411856927
0.2272369175247 -0.257984323518352
0.804086122552351 0.61486081818914
0.351283511531027 0.517128995065461
0.64606323839813 0.155288343456778
-1.90738017435445 -0.264443457924883
0.770524573674325 -0.0506689827088784
-1.25750637536184 -0.257762165867873
-1.88517700423111 -0.447673311916393
0.859956723592268 0.323577130901414
3.09298713855112 2.48706398030612
0.417807407889145 0.0907735332895602
1.98385998138786 2.05091098458678
-0.471842337100454 -0.84789122931151
0.430015233485279 0.705448777532437
-0.86524958389547 -0.407838023240361
-2.18468824899779 -1.94644164180634
-1.65965605391071 -1.43948530952322
-1.81852529600978 -1.07412985488306
0.0309700181930629 1.50762648671973
-2.24347931508166 -1.4630575804504
-2.78108675181305 -1.35787407462122
-2.64095810630406 -1.72826914620989
2.5177582293921 2.03965097584342
4.72871876769 3.1245866155942
3.15893694081707 1.18843580601136
-0.579247637827126 -0.349163383911431
0.925664836810459 0.0152730389451994
2.58075968633953 1.89445569046196
1.84223528301041 0.852508896257005
5.75513595087282 3.16459690242901
5.85222997023791 3.09476541050433
-1.78826854892725 -0.0876098148466393
0.252789064297623 0.143828680365922
0.860157038601524 -0.601990815264793
-0.357454601927371 -0.34431844594518
-0.484727027740622 -0.469616764655706
0.264459448799425 -0.773656632356251
1.65339643928017 1.58055065423198
-0.652102966697479 -0.668136745658944
-0.178995277289727 -0.501650809750079
1.64427780143747 0.560699438430759
2.63614233961304 1.05204474423364
-1.22711371414701 -0.996085423335089
-0.826103177804601 -0.259205984301686
-0.170064541282151 -0.216144113695757
0.470849151276798 1.40871521314422
0.676220824708643 1.14135153752842
-1.06306396648204 -1.42254224807141
-2.73939850314493 -1.17655562633174
-1.40223831674333 -0.0435010926317208
-0.949768472411989 0.140167736568127
-0.767221276644445 -1.8928098076678
0.265087548641099 0.478040412303323
3.37591918412625 1.74170007140614
1.89036014047481 1.44200321710846
0.915768071181977 0.617101752186165
1.96620457640651 0.262686505863341
2.9986053818726 2.38166181361772
-3.20536057740679 -1.54762724443682
1.05942395317363 0.445482623983822
0.903170510707873 0.478142240669186
2.70956740391781 2.65613582165201
-1.29309221433625 -0.314272901259085
1.17698481497302 -0.817135834025181
-0.307248914698831 0.327446797656238
-0.701559103679579 -0.228282007470487
0.826161526166918 0.565716937938075
0.649245918129397 0.469943403348919
-1.59196808911155 -0.700726068784633
-1.67500079347046 -0.929705890532683
1.71411285440239 0.205515007791314
1.22934036589608 1.27784097098609
3.2872001356028 2.19430476931142
3.47053733711337 0.506833603560227
-0.971857277353288 -0.702097266348897
-0.531644567850584 -1.11710933161854
1.90224373212439 -0.288713675727276
-1.68530741411152 -0.825539506654889
2.07844511092093 1.60025413692582
-0.0419527159125918 -0.932137256742093
0.48486025495272 0.347375322756049
0.835464985724314 0.0944321047320361
0.0653558589971922 0.243281297045892
3.15945147566094 1.95144780443666
1.90466874347393 -0.346525425615793
-0.870340415575078 -0.96718031707985
-1.80024946063209 -1.58627535677348
-4.0725939353017 -1.69045472039331
1.32359672627921 1.27919928515584
2.97871211065251 1.20305325585161
-1.36141585986756 -0.970448820367369
-0.281783244885222 -0.949266684718812
-0.186147864621469 0.670794358224816
-2.21707713486701 -1.9668417453868
-3.50450027340403 -2.18670417171871
-2.39633742296447 -1.83849388686717
-0.378120772374984 -0.543414006560038
3.79490338448075 3.59461294754143
-2.97085653011018 -0.443108099671739
-1.76882802627826 -0.00132557843702097
2.80043224337942 0.691398356213492
1.50567092287947 -0.210754422697004
-1.34845711387211 -1.2071614747056
-1.49696316784684 0.73270697379576
0.196904280391248 -0.865729781507904
-0.982265767287012 -2.04981738318362
0.734428894281494 -0.570451726250974
0.703758480925191 0.0821902333684289
-4.10482373653051 -2.46965466891903
3.71917684753541 1.71196174448501
-2.24695494989184 -0.432754015383398
-1.37747991749787 -0.149021311797554
2.69517215257735 1.34786544234996
1.20047153776066 0.790757862748777
1.21301654147682 0.714922961285574
3.00718952063507 0.81881656544841
-1.51775564587082 -0.523623088502845
0.63853153731625 0.488307474040155
-4.26961648720625 -3.53103836200195
0.609666320578076 0.787078689158655
-1.62248526902609 -0.467959295567768
1.40764200664952 1.09584731805117
1.41060177146889 0.567273984465578
-1.8324647950571 0.179197922413321
-1.63793977583057 -1.52233399265364
